Input Sample,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Pearson Correlation,RMSE
43,0.2057944780446431,0.3294845741982767,0,0.12296795691361266,0.18850539568087488,0.15324759516259265,0,0.5329661889656265,0.8481916683394635
44,0.3043696538080583,0,0.11237970629204021,0.31481217258924193,0.23222785909292734,0.03621060821773222,0,0.473967946155273,0.8804670725174213
45,0.1253582281555442,0.007340772246887566,0.17316590512936073,0.4174672210064948,0.26771999706076427,0.008947876400948383,0,0.4122976547257032,0.9163356946522109
46,0.1334848840993459,0.2821072621268314,0.058904145387714185,0.18213578472170158,0.12867718921366592,0.214690734450741,0,0.46917206486872665,0.882185062144483
47,0.2212672128205649,0,0.3233001251736922,0.29713183214999495,0.08273140318163481,0.0755694266741132,0,0.44750406287155314,0.8948091761598197
48,0.2489924456620634,0.018246103540602982,0.3908725573060864,0.04560062282958871,0.26459512785790873,0.03169314280374971,0,0.4747910371769144,0.879327703194432
49,0.233087267602902,0.00942452957262054,0.237250359534753,0.2618707160099693,0.24025303841873247,0.018114088861022653,0,0.4675831900182123,0.8830810458597673
50,0.23533290401760754,0.08582049034340417,0.07049863266588656,0.37001445894696283,0.15096324879803824,0.08737026522810065,0,0.5210749577223575,0.8537426230041727
51,0.1784318677351452,0.29859595672141565,0,0.35644829821818713,0.12426608583236315,0.042257791492888906,0,0.44636359730171155,0.8944496723561238
52,0.13888982624368376,0,0.23666660081688914,0.2765265280385505,0.20856154502930402,0.1393554998715725,0,0.5137549586111986,0.8577078307399533
53,0.24401076784389203,0.05130685768740998,0.11521061455785211,0.2453597934457583,0.20159645249246952,0.1425155139726181,0,0.49718418955535637,0.8668520954500725
54,0.32483249874313136,0,0.20087758533982095,0.2971552410995757,0.16523027174854948,0.011904403068922412,0,0.47756555343783846,0.8779178788434033
55,0.16133682521439519,0,0.2080058306910596,0.30971171949811116,0.2996339060492178,0.02131171854721629,0,0.45934763969733117,0.8886705330753274
56,0.10345292167508276,0.2252147276185852,0.16993943196722688,0.27544511947249933,0.10609485962750448,0.11985293963910142,0,0.4734620597571482,0.882584417617349
57,0.1438407025651442,0.1335526399471802,0.13725566665700253,0.2601317690103617,0.19570694130190003,0.1295122805184113,0,0.4808873072142963,0.876052874157557
58,0.25257236408678596,0.03086587948106388,0.12741504618039287,0.25500107908450065,0.1791764242128969,0.1549692069543598,0,0.45483508350040797,0.8907264158588551
59,0.31113570259260187,0.08498260081986808,0.18295826682776453,0.13968682313438874,0.2793460388102662,0.0018905678151106358,0,0.4871648183429099,0.8725644052540306
60,0.23620505325438834,0,0.27291449526122996,0.25583062860660427,0.22001816949208478,0.01503165338569265,0,0.5269824257178836,0.8526149904086754
61,0.23251256468078102,0.04952278165888756,0.22780130388263037,0.2038602389131649,0.2258545354662029,0.060448575398333294,0,0.5070050773670913,0.8627506290092629
62,0.27816515706854217,0.03642063438255377,0.17909650639562766,0.27251590655656455,0.12190490513100656,0.11189689046570538,0,0.44447452234508855,0.8949016497948359
63,0.07920440407496677,0.1744320210908364,0.10327610633902344,0.4028968884311093,0.1887696538778029,0.05142092618626116,0,0.4806168078943977,0.8761847400937526
64,0.14933226726394425,0.11111553041429198,0.21890155481988488,0.24305912211159067,0.21806487095527743,0.05952665443501082,0,0.4612931411882633,0.8868168813257615
65,0.15949274432726968,0.2961009395670356,0,0.31352919925361894,0.16844590352157998,0.062431213330495845,0,0.4036070971246935,0.9148751548332449
66,0.28197865650783555,0,0.09860537150795504,0.17903024704092657,0.23031762001145165,0.21006810493183123,0,0.5158569475334347,0.8592798901272903
67,0.2589370823802998,0.1165865186405313,0.16282566575641033,0.1431177116585101,0.2829263741642775,0.03560664739997103,0,0.4702299477729338,0.8818716373668787
68,0.2098987251840434,0,0.14967838282502774,0.3014855105171491,0.30596807541136317,0.03296930606241655,0,0.48293666340860997,0.8759813931312082
69,0.2705420133178447,0.3069052958588884,0,0.13831333224359688,0.17327972259004887,0.11095963598962107,0,0.4748975953785973,0.8795901030667399
70,0.2871257570620477,0.033464199400690293,0.2830192863153161,0.20044623196285888,0.16516656046225398,0.03077796479683304,0,0.4903577226674431,0.8732531055294163
71,0.13700528918126226,0.014846433500160974,0.29729344426674054,0.1196978716345933,0.2204599222672335,0.21069703915000937,0,0.5165919275160537,0.8556112899484973
72,0.2740108790397964,0,0.16547074135957962,0.2683455655507605,0.18196203737529024,0.11021077667457325,0,0.5386498669591636,0.8437181406014284
73,0.192077478966337,0.28560950396477536,0,0.276588652537581,0.1788954925843231,0.06682887194698345,0,0.4913463370460215,0.8717611062448005
74,0.10783718285998732,0.06449996574906013,0.30307418672011427,0.2794905421994879,0.22430105513529178,0.020797067336058635,0,0.45231371924750563,0.8914243896987748
75,0.30662694416145697,0.12681448127899309,0.16346005721386486,0.22529626194350968,0.16283339284319623,0.014968862558979251,0,0.5000695052061942,0.8674751286908667
76,0.1846027746197575,0.16511170383416887,0,0.24009599792305145,0.25242865789404895,0.1577608657289732,0,0.48567176592495614,0.8750731718918434
77,0.18977388504043707,0.3489506429569151,0.11940278622758746,0.14157856199528732,0.20029412377977313,0,0,0.3945836175759817,0.91868665471204
78,0.1992867442599054,0.3206517044029631,0,0.14795500423996374,0.2490787163710313,0.08302783072613644,0,0.5277199974927214,0.8508406079679034
79,0.17652517803565246,0.3112511250536472,0.04706798073426553,0.23614305370851968,0.1380066758360403,0.09100598663187479,0,0.45586222589997255,0.8907393152986186
80,0.31091349673658353,0.12753234415813122,0,0.2211826498518825,0.19829243570477306,0.14207907354862973,0,0.5041507766622376,0.8630451037386776
81,0.126835803535666,0.03372015151957409,0.21220890124972006,0.26522016618575117,0.19759102497467812,0.16442395253461067,0,0.4970177081612365,0.8669387311024048
82,0.3096000435128121,0.11829428943820627,0,0.21885694597590497,0.2107652644951467,0.14248345657792988,0,0.5099262735412414,0.8597793437239211
83,0.1895572356392199,0.06210407241016118,0.020036673398792927,0.37036146057457764,0.17176313879643304,0.18617741918081526,0,0.49636964388195415,0.8686431402302589
84,0.164894734858429,0.03999876346595407,0.26133090807448284,0.20807441114936517,0.1810892264876152,0.1446119559641538,0,0.45080972547712345,0.8916801315870967
85,0.24565155869602331,0.24543807508014395,0,0.2538039201157886,0.18829650318937388,0.06680994291867029,0,0.5123492438890174,0.8599710602265984
86,0.27804894717441825,0.09416260184548497,0.21395235425946244,0.14662697091616245,0.2185011570687947,0.048707968735677246,0,0.48237982519772926,0.8756499259305829
87,0.1955393965585512,0.40007026798036005,0,0.21412342861297867,0.1429369548798083,0.047329951968301746,0,0.48456547931421917,0.8790475315031813
88,0.2372388132585051,0.04536771203503457,0.19256835831134297,0.24132826687827005,0.18851645046429275,0.09498039905255456,0,0.5011867323352192,0.8657568984837268
89,0.15418246305942496,0.08546921542078656,0.2518729450501974,0.08622915555005067,0.287170157542329,0.13507606337721137,0,0.49155274876497457,0.870430155281325
90,0.07829641217562555,0.07807308466965955,0.22505620550747255,0.23300389903365903,0.23418416221236288,0.1513862364012205,0,0.4980491570094949,0.86629832949533
91,0.22143409747267467,0.04977821696339697,0.21338801513796468,0.20935300023031048,0.20141113355390416,0.1046355366417491,0,0.4604913871602555,0.8867511978498078
92,0.30586512576507124,0,0.23234331359689736,0.28317809889327705,0.15788016959376588,0.02073329215098847,0,0.4596518018941343,0.8874531115290577
93,0.24410505167033575,0.24134350088895634,0.04532785609874491,0.23126936212824195,0.1799739463364184,0.057980282877302634,0,0.4466334525586105,0.8939796886678258
94,0.22032347626835574,0.031673542699481604,0.22068877223649205,0.2548880228756979,0.11953802311908031,0.15288816280089246,0,0.5175248489216807,0.8577983723730256
95,0.23704260742468197,0.03915166799321119,0.23997764081697856,0.20112269289159443,0.2321528713448947,0.05055251952863917,0,0.5077350851054923,0.8622508583025649
96,0.3114871618014973,0,0.1949490268315612,0.20130487898133198,0.23479771007564412,0.05746122230996534,0,0.44306313256241725,0.8969510580567283
97,0.19834726662212454,0,0.25423345542551085,0.22965677549286997,0.16929328693553478,0.14846921552395986,0,0.4825918653295293,0.8752532155793867
98,0.16007940095239426,0.041968381742097625,0.2910917724570332,0.12532232926647738,0.2790087915420069,0.10252932403999056,0,0.4883953082864147,0.8717282181909055
99,0.24842363321568933,0.3095571125073562,0,0.22105810284621452,0.16440305759733947,0.056558093833400554,0,0.4788920664757285,0.8787401640213932
