Input Sample,B cells naive,B cells memory,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Neutrophils,P-value,Pearson Correlation,RMSE
83,0.05015840136069867,0.07826892158583444,0.060377392670467406,0.07193063836958333,0.07395048275071933,0.10233593154122082,0.011370126511328259,0.09390587739408854,0.06766130145660124,0.06645520683367745,0.023806296641832397,0.060092925043465396,0.04126393517134991,0.029363652271146935,0.07348670279203631,0.0955722076059495,0,0.9523928909513509,0.5897852433151183
84,0.08155095744162338,0.021411212705126,0.015820839812697666,0.10016490045056457,0.0723127735122201,0.06301269880901864,0.04714911191622819,0.03410557676968967,0.08629122448627373,0.03450803095669114,0.09686992952984487,0.045194976405643475,0.08148406766034029,0.0703810267363592,0.07671768309542777,0.07302498971225121,0,0.9144680243273449,0.6341028827088467
85,0.07334417255262705,0.08167328566791743,0,0.13298817875236194,0.09262740473421842,0.09084435391136314,0.10595004613865748,0.03716648675445196,0.0730361922152552,0.07877597858432855,0.0349933007299098,0.0426069558059355,0.012125159715354444,0.02614474565697733,0.09949182504439118,0.018231913736250584,0,0.9303108359361916,0.5988475206005311
86,0.05839601759654422,0.07742423448752275,0.008101583343608228,0.08630982566087339,0.12008679955451682,0.07502362887801854,0.07145464992508854,0.040817248651278004,0.03828121486175112,0.031194419782057795,0.11258847324943304,0.09642947221243697,0.07097572027494456,0,0.057031036911813104,0.05588567461011292,0,0.9470781509566372,0.601510571084252
87,0.07857619358273005,0.057830565417351244,0.0933865788222365,0.12061224779386102,0.058702047746418136,0.08383505475320396,0.10678294093038633,0.08103213102380016,0.08523548137599261,0.06092843442657113,0.05447057752169746,0.007776001302985248,0.04949004069929792,0.002706710643305881,0.036738028535434994,0.021896965424727338,0,0.9240849702105882,0.5677890714459712
88,0.024794306980691908,0.10581639549101982,0,0.13682892802910962,0.119923856581803,0.06838927698579442,0.02927761439088199,0.07884004957997667,0.05416234517704181,0.035976019754290926,0.12239685030783527,0.014371855712488637,0.03716064779626373,0.05536881323780914,0.03438822947411652,0.08230481050087651,0,0.9051156791456508,0.6366846342313763
89,0.021530456514438134,0.04181409249201483,0.05574952641305798,0.05631146346543602,0.13108691418632348,0.10011198412965358,0.09246117992922648,0.03156862284711716,0.008699363956744328,0.10030472179403283,0.03174193201334915,0.024150567411261196,0.03357758752375261,0.11516049894260083,0.10843246284656917,0.04729862553442216,0,0.9420176772775726,0.6286038063250655
90,0.033102823819278863,0.03623131185163991,0.0257382570099724,0.05317015739846269,0.12581688003755517,0.10409445057190328,0.0866877185400741,0.0029764120904896647,0.07937942980877537,0.08778465867355158,0.07296943688565036,0.04738131204665811,0.07023182253664485,0.07481435259253588,0.017287628833212294,0.08233334730359547,0,0.9360636563097847,0.6189502283683699
91,0.029113816455415414,0.04041201078882861,0.019575641988941576,0.08053701054184977,0.15297078614122717,0.05473189780025839,0.07009928257421542,0.05882231171764161,0.0029431815690571348,0.0403676432712765,0.10718357727643008,0.11834062234485743,0,0.11101142533084492,0.04395539790635658,0.06993539429279935,0,0.9268788384526269,0.6159758948967697
92,0.038029118571866256,0.06649346192345913,0.008976416686051635,0.13822719639314085,0.16029965114944777,0.11943528867943332,0.029117555089079206,0.05512022080383726,0.05237158023834892,0,0.091476551093588,0.01472833872774472,0.11850459429750382,0.0033147538974098332,0.07969367452702528,0.024211597922063927,0,0.9283353077951726,0.6170177086806338
93,0.07224481924017764,0.08798720355760328,0.03494788733970191,0.13830795731466142,0.1326730816017138,0.07941094965897695,0.08748018696481714,0.06704785976985432,0.024770680666473824,0.011120748162585313,0.04906161987311303,0.0041053296691741,0.1042300075016897,0.055015615124843036,0.022562658794954327,0.02903339475966026,0,0.9440042012303784,0.5961133569676009
94,0.10221229550589409,0.05931642832398013,0.11809589425381946,0.05631756093820001,0.04868295818478023,0.0885098965975138,0.0835194649347266,0.0005,0.06240485879401308,0.0059693468605281795,0.02577848248663911,0.09682072171835442,0.03852395363203784,0.022481444133690055,0.05956703697338592,0.13132440298700537,0,0.8810863965682303,0.6246376472652041
95,0.08137069418059589,0.08433026302606982,0,0.09853868474226139,0.1719620897517636,0.07826519635258046,0.05940717927768345,0.05197982547070792,0.029331557913693063,0.07541872855234649,0.04610412217430769,0.030475205171404465,0.08948295894607301,0.016813132709430106,0.06736970939651092,0.019150652334571694,0,0.9245192685687986,0.62983204029982
96,0.01100238353454537,0.10390451756548706,0,0.0749604023558183,0.087070609894296,0.07535158760251609,0,0.06906262192880773,0.04133640516533915,0.06149633675998061,0.0565407486623943,0.08837329080696976,0.0745013062187363,0.11239365855141019,0.08453945229726595,0.059466678656433083,0,0.9308365116482509,0.6363077482571889
97,0.033693068432949794,0.05469436871905466,0.03512493058867587,0.11695710726892089,0.11267208705294543,0.06775056009989405,0,0.058671807563513034,0.046043677156254355,0.043047015847472454,0.09899931571649656,0.08141819476392599,0.07683811912864495,0.003209121113286241,0.08970934833424411,0.08117127821372164,0,0.9346656319102636,0.6125785687997356
98,0.06766522876530767,0.0488841350955264,0.008306184733158792,0.05252868348064986,0.11674645950743304,0.05796236582990608,0.02035020884963925,0,0.10626355857321687,0.10296916544712804,0.11102690204288683,0.058369613066468776,0.03854191297214077,0.04487993620675262,0.08221039770996443,0.08329524771982054,0,0.9526195078882537,0.6053258325082834
99,0.07847532821484704,0.11594371453219539,0.08729917161955301,0.08458783403424311,0.0997748439020025,0.16834238957334072,0.08511767598682764,0.06767366777224028,0.027432563478063884,0.06896568808162913,0.048578874327950064,0.03658527554661492,0.010534794081304059,0,0.0030094619832209462,0.017678716865967267,0,0.9285809279993645,0.5853570702481822
