Mixture,B cells,CD8 T cells,CD4 T cells,NK cells,Monocytes,Neutrophils,P-value,Correlation,RMSE
26,0.102179309725488,0.03004044048956,0.293014111684739,0.215717741926904,0.222675166542282,0.136373229631027,0,0.834450349267991,0.659226163865388
27,0.211254144401179,0.0675597965640096,0.137431188166894,0.33116042348488,0.18931985375228,0.063274593630757,0,0.850216719411052,0.658810628371428
28,0.160976276171684,0.0876561944865213,0.246053625852795,0.188719032432677,0.17925602611871,0.137338844937612,0,0.847485089293424,0.670972152052289
29,0.168553062650014,0.0633910566493855,0.222728830153869,0.255323049488593,0.147986380044364,0.142017621013774,0,0.80966946086797,0.693468720258153
30,0.211628313301541,0.0777104787351222,0.215013558185716,0.16018139568209,0.191302056567226,0.144164197528305,0,0.808187323815305,0.687845119006328
31,0.0818604139942172,0.0702595947347107,0.178150237803873,0.334032233220198,0.237741366613654,0.0979561536333471,0,0.840801614201425,0.641098039029321
32,0.271379513674144,0.074543502390357,0.130709098913891,0.232839258760916,0.191409312159983,0.0991193141007091,0,0.843364379916568,0.66551644879957
33,0.172790524425373,0.130153200672813,0.172053431226179,0.197853278534136,0.20270808557278,0.124441479568719,0,0.858173667381342,0.657426993137422
34,0.17528961288835,0.153522201425489,0.181206834037498,0.14561107968575,0.2130838342078,0.131286437755114,0,0.842926929579692,0.665714259943026
35,0.149407367515017,0.022312700323502,0.143686318471898,0.291358795282101,0.227010515665693,0.16622430274179,0,0.842781739422624,0.625046140552577
36,0.347469306300443,0,0.142383053867467,0.175759165105884,0.238621080944047,0.0957673937821593,0,0.850175892394493,0.634347601049145
37,0.183973649386728,0.0271244494165176,0.12971922855629,0.248925900212482,0.255788066780478,0.154468705647504,0,0.862464330629162,0.605792369732148
38,0.226695129091399,0.062191473546576,0.199993965741903,0.196768198986212,0.239468766346974,0.0748824662869358,0,0.846679459107614,0.663250659199042
39,0.262050932693224,0.0173118774747971,0.198310473262474,0.178249844925627,0.223208531226818,0.12086834041706,0,0.826850910640049,0.664407184981151
40,0.227962871651532,0.103625435795402,0.152617255439374,0.160050487671015,0.190813367263969,0.164930582178707,0,0.850064210890052,0.646932982909595
41,0.28544310177626,0.152043750405895,0.0623918768072764,0.239475203818845,0.169939537627501,0.0907065295642225,0,0.808377829597512,0.694143857485218
42,0.161903002414208,0,0.293573660068598,0.209408311240472,0.197437985272451,0.13767704100427,0,0.800542971565027,0.691723327736845
43,0.16417142834932,0.190049553011802,0.0862257127272276,0.212659629022194,0.189876680504146,0.15701699638531,0,0.841633805661867,0.655778442035304
44,0.261204602834842,0.128656907135737,0,0.321363552384821,0.215164164343653,0.0736107733009475,0,0.797419589329543,0.679131268344649
45,0.0905920401249059,0.112051893793123,0.207050390486615,0.304249452598138,0.251912034488638,0.0341441885085809,0,0.801414472189111,0.68540215441
46,0.168909934676401,0.146769323358152,0.112661418292282,0.212625460391342,0.199098749204759,0.159935114077065,0,0.850394988565088,0.644210525544378
47,0.16380479830608,0,0.371869219988658,0.305395713092623,0.0869617120894355,0.0719685565232034,0,0.796725772695882,0.724157688056721
48,0.245580209313544,0.0254807356643153,0.271820174326764,0.107028794796708,0.251926265100775,0.0981638207978933,0,0.817873291183353,0.673887140687966
49,0.188817483050275,0.0735314730915296,0.203179438076749,0.252270799706884,0.204326778694127,0.0778740273804358,0,0.826017617616468,0.685789961559598
50,0.203336877676699,0.0551036270427234,0.15216529884336,0.339793696971114,0.177607301905254,0.0719931975608488,0,0.877392170504646,0.64044798591043
51,0.160559714020209,0.124485031784411,0.121386849239804,0.349934835113273,0.193779875505352,0.0498536943369503,0,0.823063155575309,0.675898571510165
52,0.15446107117448,0.113589871365464,0.177838571253829,0.218339949981131,0.225588643199778,0.110181893025318,0,0.881555999745075,0.634384341505895
53,0.210891933924828,0.15701589067958,0.110415191965891,0.249539166137292,0.142189360638878,0.129948456653531,0,0.827494216724742,0.685610186269557
54,0.228518407453779,0.0627323185776539,0.229152414988536,0.261885774244258,0.118513003607192,0.0991980811285797,0,0.844615095469182,0.690308822500194
55,0.159118584230378,0.0699459562075958,0.230473029641813,0.227401099286465,0.2399787245415,0.0730826060922474,0,0.826722166938709,0.678065145113504
56,0.145016879042037,0.194575846213544,0.152475840458391,0.213492624499974,0.16853546929857,0.125903340487484,0,0.864867919679246,0.665709870314163
57,0.0670224468302214,0.130258510398804,0.272212311997795,0.206768394518776,0.172803788471527,0.150934547782877,0,0.868795047369599,0.649019316612933
58,0.192857383436504,0.174783709973249,0.0498435897979096,0.278031568655169,0.182535283642378,0.12194846449479,0,0.817654137337144,0.676954121711415
59,0.312933987068072,0.0744056425399977,0.0949180362078435,0.165341288713932,0.232698875777953,0.119702169692201,0,0.829468459234825,0.651393532787404
60,0.191890792302507,0.0748851359600195,0.100647616026416,0.304797191237125,0.239813764477105,0.0879654999968271,0,0.81610208515319,0.66477394753045
61,0.221304299136305,0.0964829147424047,0.19449258317267,0.220025817861323,0.186899585947589,0.0807947991397073,0,0.836251662963998,0.687994192721582
62,0.12825127066861,0.137586697662058,0.204736072695281,0.254182728738075,0.117977292237856,0.157265937998121,0,0.870768913714012,0.656860629043077
63,0.132280390443666,0,0.198153906881586,0.377608753500126,0.227314451376252,0.0646424977983707,0,0.84957716931629,0.638526693700491
64,0.0747403860811882,0.0681169227801988,0.251744916853464,0.297371736567085,0.20655184924001,0.101474188478053,0,0.828235561148403,0.668831660100324
65,0.0752975285691813,0.232392671262103,0.172965638296832,0.246990501154585,0.205171156429163,0.0671825042881345,0,0.807907150214857,0.700332833418406
66,0.210933758633394,0.0705137743780174,0.148871633242037,0.224186273633252,0.188658821321602,0.156835738791698,0,0.85366699080741,0.643393344829782
67,0.271524603412094,0.0424706334259954,0.25685140571023,0.16746581005092,0.205800454109546,0.0558870932912144,0,0.769210460729114,0.727694066053771
68,0.100502030266267,0.0655421378942866,0.195203864085457,0.25231068577556,0.289112795208287,0.097328486770143,0,0.865556709848049,0.614304641640371
69,0.198973506033568,0.0858696488608656,0.217816162036495,0.187260199654366,0.211844497368355,0.0982359860463502,0,0.787174699194665,0.709457800725129
70,0.253389751329261,0,0.281435579560452,0.191920019553254,0.223091992835271,0.050162656721762,0,0.818481044744019,0.693097552646176
71,0.181336157848921,0.0407249787488416,0.153499688046018,0.203218373484697,0.230098749596885,0.191122052274638,0,0.83676607761654,0.626899566722489
72,0.199557078061023,0.00807186437377068,0.155650689743993,0.30195818641153,0.178267381123131,0.156494800286553,0,0.869938018990529,0.622528290975689
73,0.196393393260748,0.127423590164915,0.146803062879604,0.261359371255344,0.196432322872535,0.0715882595668541,0,0.868150890912291,0.660518757646432
74,0.0917105177210422,0.0992379668900882,0.242909551524376,0.314743284841979,0.173823754631117,0.0775749243913978,0,0.827264569289411,0.683617559897624
75,0.236905618671849,0.092354119871101,0.210601346378768,0.19902776099539,0.220042902272964,0.0410682518099277,0,0.782455036014798,0.718867179381353
76,0.13643611600227,0.167389986428056,0.10657522174108,0.272628872576144,0.1884862198587,0.12848358339375,0,0.845613511182903,0.657448797964533
77,0.167264524227561,0.10713433763246,0.329634947011407,0.178549337002174,0.163937664216963,0.0534791899094347,0,0.804801307378598,0.731526429993202
78,0.162603061228606,0.142097076967511,0.171740919287991,0.161060414350323,0.219137306499508,0.143361221666061,0,0.872612666803505,0.634747724714543
79,0.19669345828595,0.106629927172309,0.226337206952132,0.236457394176861,0.137153630778179,0.0967283826345689,0,0.808905361295093,0.714949658388392
80,0.254769740318621,0.054075835058526,0.160913285986085,0.211276805344627,0.174044212381704,0.144920120910437,0,0.87465346622991,0.637122731526377
81,0.121569806993484,0.0712749286056231,0.208027783214574,0.2545580217622,0.21516269898664,0.129406760437479,0,0.866247273744283,0.636243248403243
82,0.167401134618555,0.117822354313818,0.0753754864772102,0.280073216368422,0.207238645453681,0.152089162768314,0,0.862287253862575,0.62381794968118
83,0.161568023832461,0.0621049522137161,0.169644373618893,0.270341141092329,0.212420521459168,0.123920987783433,0,0.876488162219345,0.627899537459228
84,0.169387809215952,0.0438840430206267,0.146723874681223,0.280405064744554,0.210001118573392,0.149598089764252,0,0.834584835915276,0.646522507895864
85,0.184912727586634,0.109241581922094,0.18084433495263,0.251780342393965,0.188703079406648,0.0845179337380284,0,0.838540978728419,0.681935923337287
86,0.201565144561998,0.223190860615985,0.0332950993902142,0.23292786169608,0.21682799146629,0.0921930422694328,0,0.797638483980322,0.694826802891284
87,0.213640358489848,0.220556779400174,0.0517494574426925,0.291557800347836,0.139339087798977,0.0831565165204721,0,0.845784855352486,0.679625908761522
88,0.190455007055067,0.00826938674303049,0.279518767126036,0.219925847498361,0.180806108088553,0.121024883488952,0,0.839593736675317,0.676733120584748
89,0.145359285403506,0.0481361131827627,0.262418850380417,0.210405287809905,0.220536756455634,0.113143706767775,0,0.820288431391829,0.679825722580077
90,0.0969633259635669,0.0391518849728747,0.188568385155814,0.298233577161259,0.24227339390716,0.134809432839326,0,0.860114307112863,0.617939037353316
91,0.190128692417558,0.0416267360447594,0.258762850471092,0.183589791492786,0.196372199931751,0.129519729642053,0,0.821603639728103,0.68311495412023
92,0.220235610987803,0.0149548572000394,0.322949159815013,0.23855866058059,0.159535515345316,0.043766196071239,0,0.799639770091899,0.723859725400725
93,0.207603027324143,0.0940938499543069,0.235490160586865,0.25216521347235,0.126007576189375,0.08464017247296,0,0.828213637552987,0.706435027782078
94,0.245170102575892,0.290870117597257,0,0.164052952780035,0.127700523591253,0.172206303455564,0,0.829022476224136,0.677329153346916
95,0.215602155808164,0.0180075177455785,0.258594348920227,0.19596020307237,0.249717667099722,0.062118107353939,0,0.848270822622898,0.662892352054115
96,0.252418122027866,0,0.12263455882439,0.227339001003482,0.232629038627618,0.164979279516643,0,0.79895841578619,0.660040797263756
97,0.163085591474027,0,0.322038424340616,0.183562802544753,0.222536568043437,0.108776613597167,0,0.840472780529254,0.669904437438658
98,0.154241353881591,0.0262135832056889,0.299168718235778,0.122223444258303,0.237683483814662,0.160469416603977,0,0.875388386694857,0.6164587034865
99,0.222320793986222,0.163525708667205,0.162337930165696,0.240705062498964,0.143403042808116,0.0677074618737958,0,0.841908378552724,0.698358111131311
